"PKey","Name","ProjectId","ProjectMap","SetId","Pid","AddrSlct","Address","Alias","AliasType","P1","P2","P3","P4","P5","P6","P7","P8","Type","Format","IsScale","ScaleOffst","ScaleFact","IsDeadband","Deadband","IsModify","MsInput","MsOutput","MsAutoSubs","MsUnit"
"356","cfa44ee8-0832-4a05-a492-adc6aa569397","0","0","RTAC_DESET","UNI04,A_B:A","0","2083","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","3a6c0424-7a28-430c-a682-ca0d4f7c3a9c","0","0","RTAC_DESET","ABB01,A_A:A","0","312","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","467da67b-914d-4f84-a0de-be2fbbc85527","0","0","RTAC_DESET","ABB01,A_B:A","0","313","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","d540e842-170f-4a28-b808-08d6892c69ae","0","0","RTAC_DESET","ABB01,A_C:A","0","314","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","4f809660-dd53-4b53-899e-56ea9244be43","0","0","DUKE_ICCP_DUKE_DATA","DUKE,MCGUIRE2_GROSS_ICCP:A","1","0","DUKMCGUIREGENUN_2MW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","6"
"361","17fa4d16-15f1-4f58-afec-b88a406e5fc7","0","0","SANTEE_ICCP_SCDATA","SANTEE,DS1_SC_SIGNAL:A","1","0","SC_DS1_SC_DK_MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"362","efbfc4df-ef9a-4a8a-bd4c-24e9ac566439","0","0","SANTEE_ICCP_SCDATA","SANTEE,DS2_SC_SCHEDULE_ECHO:A","1","0","SC_ECHO_DS2_DK_SC_MWH","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","5"
"363","f355eb47-3f23-4c4b-827e-c007d396979f","0","0","SANTEE_ICCP_SCDATA","SANTEE,DS2_SC_SIGNAL:A","1","0","SC_DS2_DK_SC_MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"364","19c62fed-d800-40e3-8bb9-e3be12a0e0aa","0","0","SANTEE_ICCP_SCDATA","SANTEE,DS3_SC_SCHEDULE_ECHO:A","1","0","SC_ECHO_DS3_CME_PMPA_MWH","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","5"
"365","aae514fe-ac2e-4eae-9fdf-80dfef99b306","0","0","SANTEE_ICCP_SCDATA","SANTEE,DS3_SC_SIGNAL:A","1","0","SC_DS3_CME_PMPA_MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"366","4e29c5d8-ccf3-4713-bbd2-4baad35c1f8d","0","0","SANTEE_ICCP_SCDATA","SANTEE,DS4_SC_BKSTD_SCHEDULE_ECHO:A","1","0","SC_ECHO_DS4_DK_PMPA_MWH","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","5"
"367","c2816de0-66cc-42d0-8553-df16dd918b8c","0","0","SANTEE_ICCP_SCDATA","SANTEE,DS4_SC_BKSTD_SIGNAL:A","1","0","SC_DS4_PMPA_MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","0"
"368","ccf589d1-f4dd-467f-a1ac-77d87cb09106","0","0","SANTEE_ICCP_PMPADATA","ABB01,KW_COMP:A","1","0","PMPA_ABB01_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"369","1ef3a3a5-ae68-44af-839e-e38c86373660","0","0","SANTEE_ICCP_PMPADATA","CLI01,KW_COMP:A","1","0","PMPA_CLI01_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"370","bd732967-114d-48e9-82ca-10b54cbaa317","0","0","SANTEE_ICCP_PMPADATA","CLI02,KW_COMP:A","1","0","PMPA_CLI02_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"371","1af548af-dce1-4e7e-a804-4cf97eefce0f","0","0","SANTEE_ICCP_PMPADATA","EAS01,KW_COMP:A","1","0","PMPA_EAS01_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"372","e4a8f59c-483d-4a41-bf50-a6541a5303e0","0","0","SANTEE_ICCP_PMPADATA","EAS03,KW_COMP:A","1","0","PMPA_EAS03_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"373","2a44c2b1-e070-45f0-9adf-0b61e16c81bd","0","0","SANTEE_ICCP_PMPADATA","EAS04A,KW_COMP:A","1","0","PMPA_EAS04A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"374","62e7eaf3-1062-47c2-a8f1-dc5b3e220674","0","0","SANTEE_ICCP_PMPADATA","EAS04B,KW_COMP:A","1","0","PMPA_EAS04B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"375","f2988fee-d695-4d81-8887-710a7e407100","0","0","SANTEE_ICCP_PMPADATA","EAS05,KW_COMP:A","1","0","PMPA_EAS05_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"376","a8881635-a646-4db1-882b-80a1b43e045c","0","0","SANTEE_ICCP_PMPADATA","EAS06,KW_COMP:A","1","0","PMPA_EAS06_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"377","18dff14d-a966-4d37-b5d1-b1b1db81853b","0","0","SANTEE_ICCP_PMPADATA","GAF01A,KW_COMP:A","1","0","PMPA_GAF01A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"378","972f0600-1548-45a2-98ea-3db69adc696f","0","0","SANTEE_ICCP_PMPADATA","GAF01B,KW_COMP:A","1","0","PMPA_GAF01B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"379","c9eab3d9-eb23-448c-85ae-59dbbbbf2987","0","0","SANTEE_ICCP_PMPADATA","GAF02,KW_COMP:A","1","0","PMPA_GAF02_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"380","0d05ace8-8f21-4c06-897a-75405621a595","0","0","SANTEE_ICCP_PMPADATA","GRE02A,KW_COMP:A","1","0","PMPA_GRE02A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"381","f93c7e8c-b1e5-4661-856f-cc1a1995aa2b","0","0","SANTEE_ICCP_PMPADATA","GRE02B,KW_COMP:A","1","0","PMPA_GRE02B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"382","bee23d79-daa2-49fb-8e3a-05bf8aebdd7e","0","0","SANTEE_ICCP_PMPADATA","GRE03A,KW_COMP:A","1","0","PMPA_GRE03A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"383","871cd531-a608-49b8-a199-96dce070a580","0","0","SANTEE_ICCP_PMPADATA","GRE03B,KW_COMP:A","1","0","PMPA_GRE03B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"384","5853bb1e-de9c-4606-9f82-c8fd6f177c54","0","0","SANTEE_ICCP_PMPADATA","GRE04A,KW_COMP:A","1","0","PMPA_GRE04A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"385","2c80b7c3-b75d-40d5-a012-232b5fa534c7","0","0","SANTEE_ICCP_PMPADATA","GRE04B,KW_COMP:A","1","0","PMPA_GRE04B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"386","8ca9fcac-b652-40c7-b7e2-58450e00d8de","0","0","SANTEE_ICCP_PMPADATA","GRE05A,KW_COMP:A","1","0","PMPA_GRE05A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"387","a42a9aca-3513-42d6-a074-8a05f1e34bb9","0","0","SANTEE_ICCP_PMPADATA","GRE05B,KW_COMP:A","1","0","PMPA_GRE05B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"388","ca398686-4358-466a-8053-35ae0bbbbf6a","0","0","SANTEE_ICCP_PMPADATA","GRE06,KW_COMP:A","1","0","PMPA_GRE06_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"389","4525f069-ec89-4cbd-a433-87e20a398a83","0","0","SANTEE_ICCP_PMPADATA","GRE07A,KW_COMP:A","1","0","PMPA_GRE07A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"390","2594b3f7-e00b-4e86-ae20-55e20939a8e1","0","0","SANTEE_ICCP_PMPADATA","GRE07B,KW_COMP:A","1","0","PMPA_GRE07B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"391","02dd892c-5f8f-4c31-a960-f96e7d5a794b","0","0","SANTEE_ICCP_PMPADATA","LAU03,KW_COMP:A","1","0","PMPA_LAU03_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"392","6b2a81e0-d96e-47fb-812c-b2726220f350","0","0","SANTEE_ICCP_PMPADATA","LAU04A,KW_COMP:A","1","0","PMPA_LAU04A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"393","16daa6b5-364b-4c2f-9d6c-a938c16c3389","0","0","SANTEE_ICCP_PMPADATA","LAU04B,KW_COMP:A","1","0","PMPA_LAU04B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"394","8d62ddba-df64-4ea7-83bb-92a5aded0622","0","0","SANTEE_ICCP_PMPADATA","NEW02,KW_COMP:A","1","0","PMPA_NEW02_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"395","4197ad81-a967-48d0-bb46-bdf8c200d284","0","0","SANTEE_ICCP_PMPADATA","NEW03,KW_COMP:A","1","0","PMPA_NEW03_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"396","36cc2df7-8c22-474e-84c8-c851ea339240","0","0","SANTEE_ICCP_PMPADATA","NEW04,KW_COMP:A","1","0","PMPA_NEW04_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"397","86052faf-30d4-41fa-9e04-3cc40f7cd039","0","0","SANTEE_ICCP_PMPADATA","NEW05A,KW_COMP:A","1","0","PMPA_NEW05A_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"398","15b76269-730e-4e2f-8a17-d30188d4d1a5","0","0","SANTEE_ICCP_PMPADATA","NEW05B,KW_COMP:A","1","0","PMPA_NEW05B_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"399","e77dcf1f-79c0-4fed-aaa1-57f845a44d60","0","0","SANTEE_ICCP_PMPADATA","ROC10,KW_COMP:A","1","0","PMPA_ROC01_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"400","90669e75-2492-4eed-aca8-3d738ad3f3da","0","0","SANTEE_ICCP_PMPADATA","ROC11,KW_COMP:A","1","0","PMPA_ROC03_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"401","4c885b57-dd6f-4535-bba1-fdfe1fb01913","0","0","SANTEE_ICCP_PMPADATA","ROC12,KW_COMP:A","1","0","PMPA_ROC12_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0"
"402","6efd1efb-84c0-4b07-a6ad-5933630ba77f","0","0","SANTEE_ICCP_PMPADATA","ROC05,KW_COMP:A","1","0","PMPA_ROC05_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"403","536e9ae7-2b79-416e-9c14-d14494b4d698","0","0","SANTEE_ICCP_PMPADATA","ROC06,KW_COMP:A","1","0","PMPA_ROC06_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"404","309aad05-bd6b-4fee-ae23-7a89f715f82b","0","0","SANTEE_ICCP_PMPADATA","ROC07A,KW_COMP:A","1","0","PMPA_ROC07_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"405","0b742907-7c75-4264-a4db-da88eb7dff82","0","0","SANTEE_ICCP_PMPADATA","ROC08,KW_COMP:A","1","0","PMPA_ROC08_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"406","6be37485-aba6-4b0f-a3b8-96ad96d8e1cf","0","0","SANTEE_ICCP_PMPADATA","WES01,KW_COMP:A","1","0","PMPA_WES01_KW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","4"
"407","b887ac5b-a439-4c57-b543-920b3b77e087","0","0","SANTEE_ICCP_PMPADATA","SYS$,PMPA_MW_COMP:A","1","0","PMPA_LOADWO_MW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","6"
"408","931d877f-eaf6-4923-aaea-ea11970afc7d","0","0","SANTEE_ICCP_PMPADATA","SYS$,PMPA_MW_COMP_WLOSS:A","1","0","PMPA_LOADW_MW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","6"
"409","e384f527-3fbf-422c-af20-be21341dde1e","0","0","SANTEE_ICCP_PMPADATA","DUKE,CME_ENTITLEMENT_MW:A","1","0","PMPA_CME_MW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","6"
"410","cbcaa08d-eaf2-4dbe-8240-ee058084c7c9","0","0","SANTEE_ICCP_PMPADATA","ABB01,KVAR_COMP:A","1","0","PMPA_ABB01_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"411","211641c7-2b0b-4269-9ca4-f04b1781dc2d","0","0","SANTEE_ICCP_PMPADATA","CLI01,KVAR_COMP:A","1","0","PMPA_CLI01_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"412","4d880761-6b01-460d-a21a-ca3a1e952bb1","0","0","SANTEE_ICCP_PMPADATA","CLI02,KVAR_COMP:A","1","0","PMPA_CLI02_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"413","e38456af-7b29-4c28-97af-7a5ee0f65027","0","0","SANTEE_ICCP_PMPADATA","EAS01,KVAR_COMP:A","1","0","PMPA_EAS01_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"414","81c0c2b3-d144-4b43-9ca6-a145c9869c69","0","0","SANTEE_ICCP_PMPADATA","EAS03,KVAR_COMP:A","1","0","PMPA_EAS03_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"415","c801d52e-4731-4234-a029-da0b1c68ebe3","0","0","SANTEE_ICCP_PMPADATA","EAS04A,KVAR_COMP:A","1","0","PMPA_EAS04A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"416","c367a8ed-1b58-4d8e-b39e-7e8f4f43ea82","0","0","SANTEE_ICCP_PMPADATA","EAS04B,KVAR_COMP:A","1","0","PMPA_EAS04B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"417","38722cb6-a039-4386-a69a-3c57a94ae3c0","0","0","SANTEE_ICCP_PMPADATA","EAS05,KVAR_COMP:A","1","0","PMPA_EAS05_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"418","78783a7b-e11f-4f5d-a3b4-27a404aca5ce","0","0","SANTEE_ICCP_PMPADATA","EAS06,KVAR_COMP:A","1","0","PMPA_EAS06_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"419","7f98539a-f891-4493-8706-027bc9532af4","0","0","SANTEE_ICCP_PMPADATA","GAF01A,KVAR_COMP:A","1","0","PMPA_GAF01A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"420","3c0d0ef7-0f50-423e-a5ce-891ac93fc39b","0","0","SANTEE_ICCP_PMPADATA","GAF01B,KVAR_COMP:A","1","0","PMPA_GAF01B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"421","9d67c8ef-bf41-4449-9109-72b3402adcec","0","0","SANTEE_ICCP_PMPADATA","GAF02,KVAR_COMP:A","1","0","PMPA_GAF02_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"422","691785c8-7fde-417c-9955-25ff4465fe30","0","0","SANTEE_ICCP_PMPADATA","GRE02A,KVAR_COMP:A","1","0","PMPA_GRE02A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"423","f9f78cee-947f-4f2f-9bbc-bf3abed03fb9","0","0","SANTEE_ICCP_PMPADATA","GRE02B,KVAR_COMP:A","1","0","PMPA_GRE02B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"424","0147e8db-3cf2-4e04-9547-ca9f425be097","0","0","SANTEE_ICCP_PMPADATA","GRE03A,KVAR_COMP:A","1","0","PMPA_GRE03A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"425","589b45a4-73f6-439f-a2a6-ad153903b5d3","0","0","SANTEE_ICCP_PMPADATA","GRE03B,KVAR_COMP:A","1","0","PMPA_GRE03B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"426","2d991506-a7f4-4d0b-9d40-04cf14cefc07","0","0","SANTEE_ICCP_PMPADATA","GRE04A,KVAR_COMP:A","1","0","PMPA_GRE04A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"427","f314a334-64ef-4e17-a9dd-30385d52bc10","0","0","SANTEE_ICCP_PMPADATA","GRE04B,KVAR_COMP:A","1","0","PMPA_GRE04B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"428","312bbfb0-3681-4fae-ba13-9e5b55d06091","0","0","SANTEE_ICCP_PMPADATA","GRE05A,KVAR_COMP:A","1","0","PMPA_GRE05A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"429","cfa70c29-2589-4749-bfe6-2bb6f6e68c56","0","0","SANTEE_ICCP_PMPADATA","GRE05B,KVAR_COMP:A","1","0","PMPA_GRE05B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"430","d7d6ce21-52f3-4d94-a3e8-78ac601a3290","0","0","SANTEE_ICCP_PMPADATA","GRE06,KVAR_COMP:A","1","0","PMPA_GRE06_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"431","eb87a561-44f5-46a9-8631-13ba81582fac","0","0","SANTEE_ICCP_PMPADATA","GRE07A,KVAR_COMP:A","1","0","PMPA_GRE07A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"432","67360324-263d-4adc-bbc3-8991bb9080e0","0","0","SANTEE_ICCP_PMPADATA","GRE07B,KVAR_COMP:A","1","0","PMPA_GRE07B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"433","f320b848-6006-4a7f-a54c-cc88b7a9500b","0","0","SANTEE_ICCP_PMPADATA","LAU03,KVAR_COMP:A","1","0","PMPA_LAU03_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"434","3886c85e-5fcb-4871-9aa7-58439d2be432","0","0","SANTEE_ICCP_PMPADATA","LAU04A,KVAR_COMP:A","1","0","PMPA_LAU04A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"435","5a8ac964-d4d0-4c3c-b353-006bf40b8594","0","0","SANTEE_ICCP_PMPADATA","LAU04B,KVAR_COMP:A","1","0","PMPA_LAU04B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"436","76e19bd6-6a20-49f2-bf3f-fa012ee276ea","0","0","SANTEE_ICCP_PMPADATA","NEW02,KVAR_COMP:A","1","0","PMPA_NEW02_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"437","a828153d-43a7-40bc-815e-c15f6e6fec42","0","0","SANTEE_ICCP_PMPADATA","NEW03,KVAR_COMP:A","1","0","PMPA_NEW03_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"438","dc5c1033-0e5e-447b-ab2c-68b8b96a8a80","0","0","SANTEE_ICCP_PMPADATA","NEW04,KVAR_COMP:A","1","0","PMPA_NEW04_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"439","fe67d082-6cd3-403d-8686-15991308ce3c","0","0","SANTEE_ICCP_PMPADATA","NEW05A,KVAR_COMP:A","1","0","PMPA_NEW05A_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"440","6bed6d55-c038-4c40-b8fb-504629849d43","0","0","SANTEE_ICCP_PMPADATA","NEW05B,KVAR_COMP:A","1","0","PMPA_NEW05B_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"441","579ca421-15e5-45a1-9e0b-180732bc08d7","0","0","SANTEE_ICCP_PMPADATA","ROC10,KVAR_COMP:A","1","0","PMPA_ROC01_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"442","f2bfdf32-03dd-4a9a-bef1-8dbc6bb1b501","0","0","SANTEE_ICCP_PMPADATA","ROC11,KVAR_COMP:A","1","0","PMPA_ROC03_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"443","b1d47990-b9ba-484a-b071-791c91e76549","0","0","SANTEE_ICCP_PMPADATA","ROC12,KVAR_COMP:A","1","0","PMPA_ROC12_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0"
"444","efff9b01-6acc-4c53-9d65-5cc169865323","0","0","SANTEE_ICCP_PMPADATA","ROC05,KVAR_COMP:A","1","0","PMPA_ROC05_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"445","12c7f4cd-d252-4b42-8a53-d2f05f4104ed","0","0","SANTEE_ICCP_PMPADATA","ROC06,KVAR_COMP:A","1","0","PMPA_ROC06_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"446","e5f46b6b-c0f2-4f84-9533-b59a0ef9586b","0","0","SANTEE_ICCP_PMPADATA","ROC07A,KVAR_COMP:A","1","0","PMPA_ROC07_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"447","def19e52-9819-473b-a2b3-264d8b24e3dd","0","0","SANTEE_ICCP_PMPADATA","ROC08,KVAR_COMP:A","1","0","PMPA_ROC08_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"448","1825c8de-a100-4120-ba68-f20f60a82266","0","0","SANTEE_ICCP_PMPADATA","UNI01,KVAR_COMP:A","1","0","PMPA_UNI01_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"449","5ad6ae7e-2482-4d19-b5f7-dbead0a2412c","0","0","SANTEE_ICCP_PMPADATA","UNI04,KVAR_COMP:A","1","0","PMPA_UNI04_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"450","4807aab3-7127-4a87-b7cd-9d502b59a6ac","0","0","SANTEE_ICCP_PMPADATA","UNI06,KVAR_COMP:A","1","0","PMPA_UNI06_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"451","bd9c9644-3b9a-4550-b3b2-ec65a0da21e6","0","0","SANTEE_ICCP_PMPADATA","WES01,KVAR_COMP:A","1","0","PMPA_WES01_KVAR","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","16"
"452","ec94b758-1258-4f1f-a3f9-caa8bf931578","0","0","SANTEE_ICCP_SCDATA","SANTEE,CATAWBA1_GROSS_ECHO:A","1","0","SC_ECHO_DUKCATAWBAGENUN_1MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"453","b0dc4072-0b96-453d-95be-885e9e9cdca8","0","0","SANTEE_ICCP_SCDATA","SANTEE,CATAWBA2_GROSS_ECHO:A","1","0","SC_ECHO_DUKCATAWBAGENUN_2MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"454","94907b5c-7ad0-412f-9013-9037cedbfddd","0","0","SANTEE_ICCP_SCDATA","SANTEE,MCGUIRE1_GROSS_ECHO:A","1","0","SC_ECHO_DUKMCGUIREGENUN_1MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"455","988e36a1-ec10-4bd8-87c8-19e6acd3422f","0","0","SANTEE_ICCP_SCDATA","SANTEE,MCGUIRE2_GROSS_ECHO:A","1","0","SC_ECHO_DUKMCGUIREGENUN_2MW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"456","c613a947-c54e-4bba-88df-3c75cc060e2a","0","0","SANTEE_ICCP_SCDATA","SANTEE,SYSTEM_LOAD_ECHO:A","1","0","SC_ECHO_DUKSOCLDDUKEOPERMW","1","1","0","0","0","0","0","0","0","5","0","1","0","1","0","0","0","0","0","0","6"
"457","7d4819b0-9c3f-4f58-84a2-4ce89a5520cf","0","0","SANTEE_ICCP_PMPADATA","SYS$,PMPA_LASTHRAVG_MW_COMP:A","1","0","PMPA_LOADWO_MWH","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","5"
"458","d845a51c-25a8-41b8-b934-ba9e6ebf6322","0","0","DUKE_ICCP_PMPA_DATA","SYS$,PMPA_MW_COMP_WLOSS:A","1","0","PMPA_LOADW_MW","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","6"
"459","3d2d2547-1b63-407d-b89f-11c4f723df2c","0","0","DUKE_ICCP_PMPA_DATA","SYS$,PMPA_LASTHRAVG_MW_COMP:A","1","0","PMPA_LOADWO_MWH","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","5"
"460","ebfc99e2-09d8-4e63-9273-785bcbc88a79","0","0","DUKE_ICCP_PMPA_DATA","SYS$,PMPA_LASTHRAVG_MW_COMP_WLOSS:A","1","0","PMPA_LOADW_MWH","1","1","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","5"
