RTUID,NAME,ENGUNITS,SCALEFACT,STATIONPID,PREMGHI,PREMGSEVHI,EMGHI,EMGSEVHI,PREMGLO,PREMGSEVLO,EMGLO,EMGSEVLO
,PMPA_LOAD_LESS11,MW,1.0,SYS$,0,0,0,0,0,0,0,0
,DUKE_CURRHRAVG_MW,MW,1.0,DUKE,0,0,0,0,0,0,0,0
,DUKE_LASTHRAVG_MW,MW,1.0,DUKE,0,0,0,0,0,0,0,0
,ICCP_DS1_SIGNAL_ECHO,,1.0,DUKE,0,0,0,0,0,0,0,0
,ICCP_DS2_SIGNAL_ECHO,,1.0,DUKE,0,0,0,0,0,0,0,0
,ICCP_DS3_SIGNAL_ECHO,,1.0,DUKE,0,0,0,0,0,0,0,0
,ICCP_DS1_SCHEDULE_ECHO,,1.0,DUKE,0,0,0,0,0,0,0,0
,ICCP_DS2_SCHEDULE_ECHO,,1.0,DUKE,0,0,0,0,0,0,0,0
,ICCP_DS3_SCHEDULE_ECHO,,1.0,DUKE,0,0,0,0,0,0,0,0
,HOUREND_HOUR,,1.0,SYS$,0,0,0,0,0,0,0,0
,IAMZERO,,1.0,BOB,0,0,0,0,0,0,0,0
,EXPECTED_PEAK_YEAR,,1.0,SYS$,0,0,0,0,0,0,0,0
,CURRENT_PEAK_YEAR,,1.0,SYS$,0,0,0,0,0,0,0,0
,PMPA_CURRRATCHET,MW,1.0,SYS$,0,0,0,0,0,0,0,0
,PMPA_PARTSOURCE,MW,1.0,SYS$,0,0,0,0,0,0,0,0
,PMPA_NUCCAPENTITLE,MW,1.0,SYS$,0,0,0,0,0,0,0,0
,PMPA_SEPA,,1.0,SANTEE,0,0,0,0,0,0,0,0
,PMPA_CURRHRAVG_SEPA,,1.0,SYS$,0,0,0,0,0,0,0,0
,PREVIOUS_YEAR_PEAK,,1.0,SYS$,0,0,0,0,0,0,0,0
,CURRENT_YEAR_PEAK,,1.0,SYS$,0,0,0,0,0,0,0,0
,DS5_PMPA_DK_MW_SIGNAL,,1.0,DUKE,0,0,0,0,0,0,0,0
,DS5_SCHEDULE,,1.0,DUKE,0,0,0,0,0,0,0,0
,DS5_SCHEDULE_CURRHRAVG,,1.0,DUKE,0,0,0,0,0,0,0,0
,DS5_PMPA_DK_MWH_SCHEDULE,,1.0,DUKE,0,0,0,0,0,0,0,0
,DAILY_INSTANT_LOAD_MAX,KW,1.0,WES01,0,3,0,3,0,0,0,0
,CURRHRAVG_KW,KW,1.0,WES01,0,0,0,0,0,0,0,0
,LASTHRAVG_KW,KW,1.0,WES01,0,0,0,0,0,0,0,0
,WES_LOAD_MAX,KW,1.0,WES01,0,3,0,3,0,0,0,0
,WES_LOAD_MAX_DAY,KW,1.0,WES01,0,3,0,3,0,0,0,0
,WES_LOAD_MAX_HOUR,KW,1.0,WES01,0,3,0,3,0,0,0,0
,WES_LOAD_MAX_MONTH,KW,1.0,WES01,0,3,0,3,0,0,0,0
,PMPA_MW_COMP_WLOSS_Estimate,,1.0,SYS$,0,0,0,0,0,0,0,0
,PMPA_MW_COMP_WLOSS_Forecast,,1.0,SYS$,0,0,0,0,0,0,0,0
,KW_COMP_Forecast,KW,1.0,WES01,0,0,0,0,0,0,0,0
,PMPA_MONTHLY_PEAK,MW,1.0,SYS$,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_A_N,A,1.2,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_FREQUENCY,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KVAR,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KVAR_COMP,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_FREQUENCY,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_A_N,A,1.2,ROC09,0,0,0,0,0,0,0,0
,A_N,A,1.0,ROC09,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,ROC09,0,0,0,0,0,0,0,0
,KVAR_COMP,KVAR,1.0,ROC09,0,0,0,0,0,0,0,0
,GR_KW,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,GR_KVAR,KW,1.0,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KW_COMP,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KW_A,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KW_B,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KW_C,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KVAR,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KVAR_A,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KVAR_B,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KVAR_C,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_V,V,0.0012,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_V_A,V,0.0012,ROC09,0,0,0,0,4,3,0,0
ROC09_PRI,PRI_V_B,V,0.0012,ROC09,0,0,0,0,4,3,0,0
ROC09_PRI,PRI_V_C,V,0.0012,ROC09,0,0,0,0,4,3,0,0
ROC09_PRI,PRI_A,A,1.2,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_A_A,A,1.2,ROC09,0,0,0,0,5,3,0,0
ROC09_PRI,PRI_A_B,A,1.2,ROC09,0,0,0,0,3,3,0,0
ROC09_PRI,PRI_A_C,A,1.2,ROC09,0,0,0,0,6,3,0,0
ROC09_PRI,PRI_PF,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_PF_A,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_PF_B,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_PF_C,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_PRI,PRI_KW,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KW_COMP,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KW_A,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KW_B,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KW_C,KW,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KVAR_COMP,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KVAR_A,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KVAR_B,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KVAR_C,KVAR,14.4,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_V,V,0.0012,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_V_A,V,0.0012,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_V_B,V,0.0012,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_V_C,V,0.0012,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_A,A,1.2,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_A_A,A,1.2,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_A_B,A,1.2,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_A_C,A,1.2,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_PF,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_PF_A,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_PF_B,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_PF_C,,0.01,ROC09,0,0,0,0,0,0,0,0
ROC09_CHK,CHK_KW,KW,14.4,ROC09,0,0,0,0,0,0,0,0
,KW_COMP,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,KW_A,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,KW_B,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,KW_C,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,KVAR,KVAR,1.0,ROC09,0,0,0,0,0,0,0,0
,KVAR_A,KVAR,1.0,ROC09,0,0,0,0,0,0,0,0
,KVAR_B,KVAR,1.0,ROC09,0,0,0,0,0,0,0,0
,KVAR_C,KVAR,1.0,ROC09,0,0,0,0,0,0,0,0
,V,V,1.0,ROC09,0,0,0,0,0,0,0,0
,V_A,V,1.0,ROC09,0,0,0,0,0,0,0,0
,V_B,V,1.0,ROC09,0,0,0,0,0,0,0,0
,V_C,V,1.0,ROC09,0,0,0,0,0,0,0,0
,A,A,1.0,ROC09,0,0,0,0,0,0,0,0
,A_A,A,1.0,ROC09,0,0,0,0,0,0,0,0
,A_B,A,1.0,ROC09,0,0,0,0,0,0,0,0
,A_C,A,1.0,ROC09,0,0,0,0,0,0,0,0
,PF,,1.0,ROC09,0,0,0,0,0,0,0,0
,PF_A,,1.0,ROC09,0,0,0,0,0,0,0,0
,PF_B,,1.0,ROC09,0,0,0,0,0,0,0,0
,PF_C,,1.0,ROC09,0,0,0,0,0,0,0,0
,KW,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,KW_COMP_Estimate,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,60_MIN_KW,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,60_MIN_KVAR,KVAR,1.0,ROC09,0,0,0,0,0,0,0,0
,60MIN_KW,KW,1.0,ROC09,0,0,0,0,0,0,0,0
,60MIN_KVAR,KVAR,1.0,ROC09,0,0,0,0,0,0,0,0
,NEW_LOAD_MAX_MONTH,KW,1.0,SYS$,0,3,0,3,0,0,0,0
,NEW_LOAD_MAX_HOUR,KW,1.0,SYS$,0,3,0,3,0,0,0,0
,NEW_LOAD_MAX_DAY,KW,1.0,SYS$,0,3,0,3,0,0,0,0
,NEW_LOAD_MAX,KW,1.0,SYS$,0,3,0,3,0,0,0,0
,NEW_LASTHRAVG_KW,,1.0,SYS$,0,0,0,0,0,0,0,0
,FREQUENCY,,1.0,EAS06,0,0,0,0,0,0,0,0
,PF_100,,1.0,NEW02,0,0,0,0,0,0,0,0
,PF_100,,1.0,NEW03,0,0,0,0,0,0,0,0
,PF_100,,1.0,NEW04,0,0,0,0,0,0,0,0
,PF_100,,1.0,NEW05A,0,0,0,0,0,0,0,0
,PF_100,,1.0,NEW05B,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC05,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC04,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC06,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC07A,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC08,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC09,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC10,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,ROC11,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC04,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC04,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC04,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC04,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC04,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC05,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC06,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC08,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC09,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC10,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,ROC11,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC05,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC06,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC08,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC09,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC10,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,ROC11,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC05,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC06,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC08,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC09,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC10,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,ROC11,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC05,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC06,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC08,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC09,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC10,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC11,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC05,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC06,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC08,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC09,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC10,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,ROC11,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC04,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC05,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC06,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC07A,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC08,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC09,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC10,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC04,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC04,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC04,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC04,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC04,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC04,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC04,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC05,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC06,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC07A,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC08,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC09,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC10,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC05,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC06,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC07A,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC08,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC09,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC10,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC05,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC06,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC07A,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC08,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC09,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC10,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC05,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC06,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC07A,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC08,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC09,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC10,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC05,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC06,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC07A,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC08,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC09,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC10,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC05,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC06,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC07A,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC08,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC09,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC10,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC05,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC06,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC07A,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC08,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC09,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC10,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,ROC11,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,EAS01,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,EAS01,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,EAS01,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,EAS01,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,EAS01,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,EAS01,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,EAS01,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,EAS01,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,EAS01,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,EAS01,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,EAS01,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,EAS01,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,EAS01,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,EAS01,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,EAS03,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,EAS03,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,EAS03,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,EAS03,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,EAS03,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,EAS03,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,EAS03,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,EAS03,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,EAS04A,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,EAS04A,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,EAS04A,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,EAS04A,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,EAS04A,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,EAS04A,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,EAS04A,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,EAS04A,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,EAS04A,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,EAS04B,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,EAS04B,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,EAS04B,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,EAS04B,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,EAS04B,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,EAS04B,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,EAS04B,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,EAS04B,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,EAS04B,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,EAS05,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,EAS05,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,EAS05,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,EAS05,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,EAS05,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,EAS05,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,EAS05,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,EAS05,0,0,0,0,0,0,0,0
,CHK_MESSAGES_BAD,,1.0,EAS06,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,EAS06,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,EAS06,0,0,0,0,0,0,0,0
,CHK_PERCENT_VALID,,1.0,EAS06,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,EAS06,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,EAS06,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_SNT,,1.0,EAS06,0,0,0,0,0,0,0,0
,PRI_MESSAGES_BAD,,1.0,EAS06,0,0,0,0,0,0,0,0
,PRI_MESSAGES_GOOD,,1.0,EAS06,0,0,0,0,0,0,0,0
,PRI_PERCENT_UP,%,1.0,EAS06,0,0,0,0,0,0,0,0
,PRI_PERCENT_VALID,,1.0,EAS06,0,0,0,0,0,0,0,0
,PRI_TIMEOUTS,,1.0,EAS06,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_RCV,,1.0,EAS06,0,0,0,0,0,0,0,0
,PRI_TOTAL_MSG_SNT,,1.0,EAS06,0,0,0,0,0,0,0,0
,PREVIOUS_YEAR,,1.0,SYS$,0,0,0,0,0,0,0,0
,KW_COMP_Estimate2,KW,1.0,GRE07A,0,0,0,0,0,0,0,0
,Variable5,,1.0,SYS$,0,0,0,0,0,0,0,0
,CHK_PERCENT_UP,%,1.0,GRE07A,0,0,0,0,0,0,0,0
,CHK_TIMEOUTS,,1.0,GRE07A,0,0,0,0,0,0,0,0
,CHK_TOTAL_MSG_RCV,,1.0,GRE07A,0,0,0,0,0,0,0,0
,CHK_MESSAGES_GOOD,,1.0,GRE07A,0,0,0,0,0,0,0,0
